ts_code,symbol,exchange,name,fut_code,multiplier,trade_unit,per_unit,quote_unit,quote_unit_desc,d_mode_desc,list_date,delist_date,d_month,last_ddate
RU0706.SHF,RU0706,SHFE,橡胶0706,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2006-06-16,2007-06-15,200706,2007-06-22
CU0102.SHF,CU0102,SHFE,沪铜0102,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2000-07-27,2001-02-15,200102,2001-02-22
FU2002.SHF,FU2002,SHFE,燃油2002,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2019-01-28,2020-01-31,202002,2020-02-07
RB1002.SHF,RB1002,SHFE,螺纹钢1002,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-03-27,2010-02-09,201002,2010-02-23
CU1103.SHF,CU1103,SHFE,沪铜1103,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2010-03-16,2011-03-15,201103,2011-03-22
RB1103.SHF,RB1103,SHFE,螺纹钢1103,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2010-03-16,2011-03-15,201103,2011-03-22
RU1103.SHF,RU1103,SHFE,橡胶1103,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2010-03-16,2011-03-15,201103,2011-03-22
WR1103.SHF,WR1103,SHFE,线材1103,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2010-03-16,2011-03-15,201103,2011-03-22
ZN1103.SHF,ZN1103,SHFE,沪锌1103,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2010-03-16,2011-03-15,201103,2011-03-22
SP2002.SHF,SP2002,SHFE,纸浆2002,SP,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2019-02-18,2020-02-17,202002,2020-02-24
WR2002.SHF,WR2002,SHFE,线材2002,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2019-02-18,2020-02-17,202002,2020-02-24
AL0607.SHF,AL0607,SHFE,沪铝0607,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2005-07-18,2006-07-17,200607,2006-07-24
FU1104.SHF,FU1104,SHFE,燃油1104,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2010-04-01,2011-03-31,201104,2011-04-11
CU9607.SHF,CU9607,SHFE,沪铜9607,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,1995-11-17,1996-07-15,199607,1996-07-22
AL2003.SHF,AL2003,SHFE,沪铝2003,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2019-03-18,2020-03-16,202003,2020-03-23
CU2003.SHF,CU2003,SHFE,沪铜2003,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2019-03-18,2020-03-16,202003,2020-03-23
ZN2003.SHF,ZN2003,SHFE,沪锌2003,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2019-03-18,2020-03-16,202003,2020-03-23
PB2003.SHF,PB2003,SHFE,沪铅2003,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2019-03-18,2020-03-16,202003,2020-03-23
NI2003.SHF,NI2003,SHFE,沪镍2003,NI,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2019-03-18,2020-03-16,202003,2020-03-23
SN2003.SHF,SN2003,SHFE,沪锡2003,SN,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2019-03-18,2020-03-16,202003,2020-03-23
RU2003.SHF,RU2003,SHFE,橡胶2003,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2019-03-18,2020-03-16,202003,2020-03-23
BU2103.SHF,BU2103,SHFE,沥青2103,BU,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2019-03-18,2021-03-15,202103,2021-03-22
AU2004.SHF,AU2004,SHFE,沪金2004,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2019-03-18,2020-04-15,202004,2020-04-22
AG2003.SHF,AG2003,SHFE,沪银2003,AG,,千克,15.0,人民币元/千克,1人民币元/千克,实物交割,2019-03-18,2020-03-16,202003,2020-03-23
RB2003.SHF,RB2003,SHFE,螺纹钢2003,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2019-03-18,2020-03-16,202003,2020-03-23
WR2003.SHF,WR2003,SHFE,线材2003,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2019-03-18,2020-03-16,202003,2020-03-23
HC2003.SHF,HC2003,SHFE,热轧卷板2003,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2019-03-18,2020-03-16,202003,2020-03-23
SP2003.SHF,SP2003,SHFE,纸浆2003,SP,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2019-03-18,2020-03-16,202003,2020-03-23
CU1104.SHF,CU1104,SHFE,沪铜1104,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2010-04-16,2011-04-15,201104,2011-04-22
AL1104.SHF,AL1104,SHFE,沪铝1104,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2010-04-16,2011-04-15,201104,2011-04-22
FU2004.SHF,FU2004,SHFE,燃油2004,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2019-04-01,2020-03-31,202004,2020-04-07
CU0408.SHF,CU0408,SHFE,沪铜0408,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2003-08-18,2004-08-16,200408,2004-08-23
AL0806.SHF,AL0806,SHFE,沪铝0806,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2007-06-18,2008-06-16,200806,2008-06-23
RU0211.SHF,RU0211,SHFE,橡胶0211,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2002-05-28,2002-11-15,200211,2002-11-22
AL2004.SHF,AL2004,SHFE,沪铝2004,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2019-04-16,2020-04-15,202004,2020-04-22
CU2004.SHF,CU2004,SHFE,沪铜2004,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2019-04-16,2020-04-15,202004,2020-04-22
ZN2004.SHF,ZN2004,SHFE,沪锌2004,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2019-04-16,2020-04-15,202004,2020-04-22
PB2004.SHF,PB2004,SHFE,沪铅2004,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2019-04-16,2020-04-15,202004,2020-04-22
NI2004.SHF,NI2004,SHFE,沪镍2004,NI,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2019-04-16,2020-04-15,202004,2020-04-22
SN2004.SHF,SN2004,SHFE,沪锡2004,SN,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2019-04-16,2020-04-15,202004,2020-04-22
RU2004.SHF,RU2004,SHFE,橡胶2004,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2019-04-16,2020-04-15,202004,2020-04-22
BU1910.SHF,BU1910,SHFE,沥青1910,BU,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2019-04-16,2019-10-15,201910,2019-10-22
AU1907.SHF,AU1907,SHFE,沪金1907,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2019-04-16,2019-07-15,201907,2019-07-22
AG2004.SHF,AG2004,SHFE,沪银2004,AG,,千克,15.0,人民币元/千克,1人民币元/千克,实物交割,2019-04-16,2020-04-15,202004,2020-04-22
RB2004.SHF,RB2004,SHFE,螺纹钢2004,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2019-04-16,2020-04-15,202004,2020-04-22
WR2004.SHF,WR2004,SHFE,线材2004,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2019-04-16,2020-04-15,202004,2020-04-22
HC2004.SHF,HC2004,SHFE,热轧卷板2004,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2019-04-16,2020-04-15,202004,2020-04-22
SP2004.SHF,SP2004,SHFE,纸浆2004,SP,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2019-04-16,2020-04-15,202004,2020-04-22
RU0710.SHF,RU0710,SHFE,橡胶0710,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2006-10-17,2007-10-15,200710,2007-10-22
CU1105.SHF,CU1105,SHFE,沪铜1105,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2010-05-18,2011-05-16,201105,2011-05-23
ZN1105.SHF,ZN1105,SHFE,沪锌1105,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2010-05-18,2011-05-16,201105,2011-05-23
RB1105.SHF,RB1105,SHFE,螺纹钢1105,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2010-05-18,2011-05-16,201105,2011-05-23
AU1105.SHF,AU1105,SHFE,沪金1105,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2010-05-18,2011-05-16,201105,2011-05-23
AL0006.SHF,AL0006,SHFE,沪铝0006,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,1999-11-30,2000-06-15,200006,2000-06-22
CU0905.SHF,CU0905,SHFE,沪铜0905,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2008-05-16,2009-05-15,200905,2009-05-22
RU9509.SHF,RU9509,SHFE,橡胶9509,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,1995-05-17,1995-09-15,199509,1995-09-22
FU1106.SHF,FU1106,SHFE,燃油1106,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2010-06-01,2011-05-31,201106,2011-06-08
AL2005.SHF,AL2005,SHFE,沪铝2005,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2019-05-16,2020-05-15,202005,2020-05-22
CU2005.SHF,CU2005,SHFE,沪铜2005,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2019-05-16,2020-05-15,202005,2020-05-22
ZN2005.SHF,ZN2005,SHFE,沪锌2005,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2019-05-16,2020-05-15,202005,2020-05-22
PB2005.SHF,PB2005,SHFE,沪铅2005,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2019-05-16,2020-05-15,202005,2020-05-22
NI2005.SHF,NI2005,SHFE,沪镍2005,NI,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2019-05-16,2020-05-15,202005,2020-05-22
SN2005.SHF,SN2005,SHFE,沪锡2005,SN,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2019-05-16,2020-05-15,202005,2020-05-22
SP2005.SHF,SP2005,SHFE,纸浆2005,SP,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2019-05-16,2020-05-15,202005,2020-05-22
BU1911.SHF,BU1911,SHFE,沥青1911,BU,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2019-05-16,2019-11-15,201911,2019-11-22
RU2005.SHF,RU2005,SHFE,橡胶2005,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2019-05-16,2020-05-15,202005,2020-05-22
AU2006.SHF,AU2006,SHFE,沪金2006,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2019-05-16,2020-06-15,202006,2020-06-22
AG2005.SHF,AG2005,SHFE,沪银2005,AG,,千克,15.0,人民币元/千克,1人民币元/千克,实物交割,2019-05-16,2020-05-15,202005,2020-05-22
RB2005.SHF,RB2005,SHFE,螺纹钢2005,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2019-05-16,2020-05-15,202005,2020-05-22
WR2005.SHF,WR2005,SHFE,线材2005,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2019-05-16,2020-05-15,202005,2020-05-22
HC2005.SHF,HC2005,SHFE,热轧卷板2005,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2019-05-16,2020-05-15,202005,2020-05-22
CU0910.SHF,CU0910,SHFE,沪铜0910,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2008-10-16,2009-10-15,200910,2009-10-22
ZN1004.SHF,ZN1004,SHFE,沪锌1004,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2009-04-16,2010-04-15,201004,2010-04-22
AU1106.SHF,AU1106,SHFE,沪金1106,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2010-06-18,2011-06-15,201106,2011-06-22
RU1106.SHF,RU1106,SHFE,橡胶1106,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2010-06-18,2011-06-15,201106,2011-06-22
ZN1106.SHF,ZN1106,SHFE,沪锌1106,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2010-06-18,2011-06-15,201106,2011-06-22
RU0808.SHF,RU0808,SHFE,橡胶0808,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2007-08-16,2008-08-15,200808,2008-08-22
RU0003.SHF,RU0003,SHFE,橡胶0003,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,1999-07-30,2000-03-15,200003,2000-03-22
CU1107.SHF,CU1107,SHFE,沪铜1107,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2010-07-16,2011-07-15,201107,2011-07-22
RU1107.SHF,RU1107,SHFE,橡胶1107,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2010-07-16,2011-07-15,201107,2011-07-22
RB1107.SHF,RB1107,SHFE,螺纹钢1107,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2010-07-16,2011-07-15,201107,2011-07-22
AL9803.SHF,AL9803,SHFE,沪铝9803,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,1997-10-23,1998-03-16,199803,1998-03-23
RU0611.SHF,RU0611,SHFE,橡胶0611,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2005-11-16,2006-11-15,200611,2006-11-22
CU1108.SHF,CU1108,SHFE,沪铜1108,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2010-08-17,2011-08-15,201108,2011-08-22
ZN1108.SHF,ZN1108,SHFE,沪锌1108,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2010-08-17,2011-08-15,201108,2011-08-22
RU1108.SHF,RU1108,SHFE,橡胶1108,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2010-08-17,2011-08-15,201108,2011-08-22
CU9909.SHF,CU9909,SHFE,沪铜9909,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,1999-03-25,1999-09-15,199909,1999-09-22
CU0712.SHF,CU0712,SHFE,沪铜0712,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2006-12-18,2007-12-17,200712,2007-12-24
CU1109.SHF,CU1109,SHFE,沪铜1109,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2010-09-16,2011-09-15,201109,2011-09-22
AU1109.SHF,AU1109,SHFE,沪金1109,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2010-09-16,2011-09-15,201109,2011-09-22
AL1109.SHF,AL1109,SHFE,沪铝1109,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2010-09-16,2011-09-15,201109,2011-09-22
RB1109.SHF,RB1109,SHFE,螺纹钢1109,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2010-09-16,2011-09-15,201109,2011-09-22
CU0804.SHF,CU0804,SHFE,沪铜0804,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2007-04-17,2008-04-15,200804,2008-04-22
WR1110.SHF,WR1110,SHFE,线材1110,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2010-10-18,2011-10-17,201110,2011-10-24
AL9505.SHF,AL9505,SHFE,沪铝9505,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,1995-04-17,1995-05-15,199505,1995-05-22
CU0601.SHF,CU0601,SHFE,沪铜0601,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2005-01-18,2006-01-16,200601,2006-01-23
CU1111.SHF,CU1111,SHFE,沪铜1111,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2010-11-16,2011-11-15,201111,2011-11-22
RU1111.SHF,RU1111,SHFE,橡胶1111,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2010-11-16,2011-11-15,201111,2011-11-22
AU1004.SHF,AU1004,SHFE,沪金1004,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2009-04-16,2010-04-15,201004,2010-04-22
FU1112.SHF,FU1112,SHFE,燃油1112,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2010-12-01,2011-11-30,201112,2011-12-07
CU0808.SHF,CU0808,SHFE,沪铜0808,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2007-08-16,2008-08-15,200808,2008-08-22
AL1112.SHF,AL1112,SHFE,沪铝1112,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2010-12-16,2011-12-15,201112,2011-12-22
AL0602.SHF,AL0602,SHFE,沪铝0602,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2005-02-16,2006-02-15,200602,2006-02-22
CU0003.SHF,CU0003,SHFE,沪铜0003,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,1999-07-08,2000-03-15,200003,2000-03-22
CU0008.SHF,CU0008,SHFE,沪铜0008,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2000-01-17,2000-08-15,200008,2000-08-22
AL1201.SHF,AL1201,SHFE,沪铝1201,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2011-01-18,2012-01-13,201201,2012-01-20
RU1201.SHF,RU1201,SHFE,橡胶1201,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2011-01-18,2012-01-13,201201,2012-01-20
AU1201.SHF,AU1201,SHFE,沪金1201,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2011-01-18,2012-01-13,201201,2012-01-20
ZN1201.SHF,ZN1201,SHFE,沪锌1201,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2011-01-18,2012-01-13,201201,2012-01-20
FU0510.SHF,FU0510,SHFE,燃油0510,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2004-10-08,2005-09-30,200510,2005-10-14
AL0811.SHF,AL0811,SHFE,沪铝0811,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2007-11-16,2008-11-17,200811,2008-11-24
RU0511.SHF,RU0511,SHFE,橡胶0511,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2004-11-16,2005-11-15,200511,2005-11-22
AL0407.SHF,AL0407,SHFE,沪铝0407,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2003-07-16,2004-07-15,200407,2004-07-22
CU1202.SHF,CU1202,SHFE,沪铜1202,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2011-02-16,2012-02-15,201202,2012-02-22
WR1202.SHF,WR1202,SHFE,线材1202,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2011-02-16,2012-02-15,201202,2012-02-22
CU0805.SHF,CU0805,SHFE,沪铜0805,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2007-05-16,2008-05-15,200805,2008-05-22
AU1203.SHF,AU1203,SHFE,沪金1203,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2011-03-16,2012-03-15,201203,2012-03-22
AL1203.SHF,AL1203,SHFE,沪铝1203,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2011-03-16,2012-03-15,201203,2012-03-22
RB1203.SHF,RB1203,SHFE,螺纹钢1203,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2011-03-16,2012-03-15,201203,2012-03-22
RU1203.SHF,RU1203,SHFE,橡胶1203,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2011-03-16,2012-03-15,201203,2012-03-22
PB1109.SHF,PB1109,SHFE,沪铅1109,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2011-03-24,2011-09-15,201109,2011-09-22
PB1202.SHF,PB1202,SHFE,沪铅1202,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2011-03-24,2012-02-15,201202,2012-02-22
PB1201.SHF,PB1201,SHFE,沪铅1201,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2011-03-24,2012-01-13,201201,2012-01-20
PB1203.SHF,PB1203,SHFE,沪铅1203,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2011-03-24,2012-03-15,201203,2012-03-22
RU0609.SHF,RU0609,SHFE,橡胶0609,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2005-09-16,2006-09-15,200609,2006-09-22
CU1004.SHF,CU1004,SHFE,沪铜1004,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2009-04-16,2010-04-15,201004,2010-04-22
AL0005.SHF,AL0005,SHFE,沪铝0005,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,1999-11-30,2000-05-15,200005,2000-05-22
AL9703.SHF,AL9703,SHFE,沪铝9703,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,1996-12-03,1997-03-17,199703,1997-03-24
CU1204.SHF,CU1204,SHFE,沪铜1204,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2011-04-18,2012-04-16,201204,2012-04-23
ZN1204.SHF,ZN1204,SHFE,沪锌1204,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2011-04-18,2012-04-16,201204,2012-04-23
CU0402.SHF,CU0402,SHFE,沪铜0402,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2003-02-18,2004-02-16,200402,2004-02-23
RU0601.SHF,RU0601,SHFE,橡胶0601,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2005-01-18,2006-01-16,200601,2006-01-23
CU1205.SHF,CU1205,SHFE,沪铜1205,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2011-05-17,2012-05-15,201205,2012-05-22
WR1205.SHF,WR1205,SHFE,线材1205,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2011-05-17,2012-05-15,201205,2012-05-22
PB1205.SHF,PB1205,SHFE,沪铅1205,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2011-05-17,2012-05-15,201205,2012-05-22
RB1205.SHF,RB1205,SHFE,螺纹钢1205,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2011-05-17,2012-05-15,201205,2012-05-22
AL9710.SHF,AL9710,SHFE,沪铝9710,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,1997-06-02,1997-10-15,199710,1997-10-22
CU1206.SHF,CU1206,SHFE,沪铜1206,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2011-06-16,2012-06-15,201206,2012-06-25
RU1206.SHF,RU1206,SHFE,橡胶1206,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2011-06-16,2012-06-15,201206,2012-06-25
FU0809.SHF,FU0809,SHFE,燃油0809,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2007-09-03,2008-08-29,200809,2008-09-05
ZN1207.SHF,ZN1207,SHFE,沪锌1207,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2011-07-18,2012-07-16,201207,2012-07-23
RU1207.SHF,RU1207,SHFE,橡胶1207,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2011-07-18,2012-07-16,201207,2012-07-23
CU1207.SHF,CU1207,SHFE,沪铜1207,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2011-07-18,2012-07-16,201207,2012-07-23
AU1207.SHF,AU1207,SHFE,沪金1207,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2011-07-18,2012-07-16,201207,2012-07-23
AU1001.SHF,AU1001,SHFE,沪金1001,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2009-01-16,2010-01-15,201001,2010-01-22
CU9810.SHF,CU9810,SHFE,沪铜9810,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,1998-04-13,1998-10-15,199810,1998-10-22
AU1208.SHF,AU1208,SHFE,沪金1208,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2011-08-16,2012-08-15,201208,2012-08-22
WR1208.SHF,WR1208,SHFE,线材1208,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2011-08-16,2012-08-15,201208,2012-08-22
AU0904.SHF,AU0904,SHFE,沪金0904,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2008-04-16,2009-04-15,200904,2009-04-22
ZN1209.SHF,ZN1209,SHFE,沪锌1209,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2011-09-16,2012-09-17,201209,2012-09-24
RU9705.SHF,RU9705,SHFE,橡胶9705,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,1997-04-16,1997-05-15,199705,1997-05-22
CU0307.SHF,CU0307,SHFE,沪铜0307,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2002-11-06,2003-07-15,200307,2003-07-22
CU0509.SHF,CU0509,SHFE,沪铜0509,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2004-09-16,2005-09-15,200509,2005-09-22
FU1211.SHF,FU1211,SHFE,燃油1211,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2011-11-01,2012-10-31,201211,2012-11-07
AL0912.SHF,AL0912,SHFE,沪铝0912,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2008-12-16,2009-12-15,200912,2009-12-22
RU0110.SHF,RU0110,SHFE,橡胶0110,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2000-12-20,2001-10-15,200110,2001-10-22
FU0707.SHF,FU0707,SHFE,燃油0707,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2006-07-03,2007-06-29,200707,2007-07-06
AL1211.SHF,AL1211,SHFE,沪铝1211,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2011-11-16,2012-11-15,201211,2012-11-22
RU1211.SHF,RU1211,SHFE,橡胶1211,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2011-11-16,2012-11-15,201211,2012-11-22
RB1211.SHF,RB1211,SHFE,螺纹钢1211,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2011-11-16,2012-11-15,201211,2012-11-22
AU1211.SHF,AU1211,SHFE,沪金1211,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2011-11-16,2012-11-15,201211,2012-11-22
RU9707.SHF,RU9707,SHFE,橡胶9707,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,1997-04-14,1997-07-15,199707,1997-07-22
FU1212.SHF,FU1212,SHFE,燃油1212,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2011-12-01,2012-11-30,201212,2012-12-07
RU0404.SHF,RU0404,SHFE,橡胶0404,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2003-04-16,2004-04-15,200404,2004-04-22
AL1212.SHF,AL1212,SHFE,沪铝1212,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2011-12-16,2012-12-17,201212,2012-12-24
